mission_id,mission_type,priority,requested_date,start_date,end_date,origin_base_id,dest_base_id,aircraft_id,status,pax_count,cargo_tons
20418,training,routine,2025-07-20 17:30:00,2025-07-20 21:30:00,2025-07-21 08:37:50,6,,,complete,,
20419,training,routine,2025-07-20 02:09:00,2025-07-20 02:09:00,2025-07-20 07:02:45,6,,29,complete,,
20420,training,routine,2025-07-20 12:00:00,2025-07-20 15:00:00,2025-07-21 01:03:23,6,,,complete,,
20421,isr,critical,2025-07-20 17:17:00,2025-07-20 17:17:00,2025-07-21 00:35:02,6,,11,complete,,
20422,sar,routine,2025-07-21 12:26:00,2025-07-21 16:26:00,2025-07-22 00:12:06,1,6,10,complete,71,
20423,training,routine,2025-07-21 09:37:00,2025-07-21 12:37:00,2025-07-21 22:25:08,1,,5,cancelled,,
20424,medevac,routine,2025-07-21 22:22:00,2025-07-21 22:22:00,2025-07-22 08:37:42,1,4,22,complete,11,
20425,training,routine,2025-07-21 21:23:00,2025-07-21 22:23:00,2025-07-22 05:03:22,1,,41,complete,,
20426,sar,routine,2025-07-21 16:15:00,2025-07-21 17:15:00,2025-07-22 04:05:19,1,6,41,cancelled,37,
20427,medevac,routine,2025-07-21 03:19:00,2025-07-21 07:19:00,2025-07-21 11:37:13,1,3,20,complete,52,
20428,sar,routine,2025-07-21 01:52:00,2025-07-21 04:52:00,2025-07-21 15:56:24,2,5,42,complete,4,
20429,medevac,routine,2025-07-21 23:24:00,2025-07-22 02:24:00,2025-07-22 07:19:55,2,5,42,complete,11,
20430,cargo,critical,2025-07-21 01:35:00,2025-07-21 04:35:00,2025-07-21 13:00:18,2,4,42,cancelled,,32.7
20431,sar,routine,2025-07-21 17:06:00,2025-07-21 21:06:00,2025-07-22 06:26:27,2,5,6,complete,28,
20432,medevac,routine,2025-07-21 07:13:00,2025-07-21 11:13:00,2025-07-21 14:56:31,2,5,42,complete,55,
20433,training,urgent,2025-07-21 12:05:00,2025-07-21 13:05:00,2025-07-22 00:14:32,2,,42,complete,,
20434,training,routine,2025-07-21 21:08:00,2025-07-21 23:08:00,2025-07-22 03:29:06,3,,34,complete,,
20435,training,urgent,2025-07-21 10:44:00,2025-07-21 12:44:00,2025-07-21 21:57:15,3,,47,complete,,
20436,isr,routine,2025-07-21 18:09:00,2025-07-21 22:09:00,2025-07-22 01:15:13,3,,19,complete,,
20437,transport,routine,2025-07-21 18:10:00,2025-07-21 19:10:00,2025-07-22 02:17:32,3,5,24,complete,18,
20438,sar,urgent,2025-07-21 17:38:00,2025-07-21 18:38:00,2025-07-21 23:45:17,4,1,39,complete,40,
20439,sar,urgent,2025-07-21 03:19:00,2025-07-21 07:19:00,2025-07-21 11:36:48,4,5,39,complete,52,
20440,medevac,urgent,2025-07-21 16:38:00,2025-07-21 20:38:00,2025-07-21 22:43:13,4,1,,cancelled,71,
20441,transport,routine,2025-07-21 23:21:00,2025-07-22 00:21:00,2025-07-22 02:53:02,4,1,,cancelled,21,
20442,transport,routine,2025-07-21 07:46:00,2025-07-21 07:46:00,2025-07-21 15:46:22,4,5,17,complete,71,
20443,sar,urgent,2025-07-21 14:56:00,2025-07-21 17:56:00,2025-07-22 04:11:11,4,1,35,complete,13,
20444,training,routine,2025-07-21 11:19:00,2025-07-21 11:19:00,2025-07-21 16:02:28,4,,35,complete,,
20445,transport,routine,2025-07-21 02:45:00,2025-07-21 02:45:00,2025-07-21 10:26:53,4,2,17,complete,64,
20446,cargo,urgent,2025-07-21 13:15:00,2025-07-21 17:15:00,2025-07-22 00:40:13,4,5,39,cancelled,,37.2
20447,sar,routine,2025-07-21 21:42:00,2025-07-22 00:42:00,2025-07-22 12:02:27,5,4,43,complete,23,
20448,isr,urgent,2025-07-21 11:03:00,2025-07-21 14:03:00,2025-07-21 22:01:14,5,,4,complete,,
20449,sar,routine,2025-07-21 19:14:00,2025-07-21 22:14:00,2025-07-22 09:04:35,5,1,7,complete,55,
20450,medevac,routine,2025-07-21 08:18:00,2025-07-21 08:18:00,2025-07-21 17:50:52,5,2,15,complete,45,
20451,transport,urgent,2025-07-21 12:41:00,2025-07-21 16:41:00,2025-07-22 01:16:24,6,1,25,complete,15,
20452,cargo,urgent,2025-07-21 15:52:00,2025-07-21 16:52:00,2025-07-21 22:56:07,6,1,16,complete,,19.9
20453,training,routine,2025-07-21 18:59:00,2025-07-21 18:59:00,2025-07-22 05:48:02,6,,11,cancelled,,
20454,cargo,routine,2025-07-21 23:57:00,2025-07-22 01:57:00,2025-07-22 09:22:29,6,1,8,complete,,4.3
20455,cargo,routine,2025-07-21 21:45:00,2025-07-22 00:45:00,2025-07-22 09:55:45,6,1,23,complete,,22.0
20456,training,urgent,2025-07-21 12:29:00,2025-07-21 12:29:00,2025-07-21 16:41:35,6,,1,complete,,
20457,medevac,routine,2025-07-21 23:35:00,2025-07-22 00:35:00,2025-07-22 09:16:55,6,5,29,complete,74,
20458,training,routine,2025-07-21 09:50:00,2025-07-21 11:50:00,2025-07-21 23:41:02,6,,11,complete,,
20459,isr,urgent,2025-07-21 08:45:00,2025-07-21 12:45:00,2025-07-21 14:39:05,6,,27,complete,,
20460,transport,routine,2025-07-21 15:30:00,2025-07-21 18:30:00,2025-07-21 22:10:58,6,2,23,cancelled,48,
20461,cargo,routine,2025-07-21 23:16:00,2025-07-22 01:16:00,2025-07-22 05:19:49,6,4,3,complete,,39.1
20462,sar,urgent,2025-07-21 04:53:00,2025-07-21 05:53:00,2025-07-21 12:25:50,6,2,1,cancelled,50,
20463,training,critical,2025-07-22 07:23:00,2025-07-22 07:23:00,2025-07-22 17:44:46,1,,48,complete,,
20464,medevac,routine,2025-07-22 23:37:00,2025-07-22 23:37:00,2025-07-23 04:26:44,1,6,22,complete,64,
20465,cargo,routine,2025-07-22 07:27:00,2025-07-22 10:27:00,2025-07-22 18:11:25,1,6,22,complete,,32.2
20466,transport,critical,2025-07-22 23:47:00,2025-07-23 01:47:00,2025-07-23 03:34:01,1,5,22,complete,3,
20467,cargo,urgent,2025-07-22 21:01:00,2025-07-23 01:01:00,2025-07-23 11:56:13,1,2,,complete,,29.5
20468,sar,routine,2025-07-22 09:05:00,2025-07-22 10:05:00,2025-07-22 12:49:03,1,6,48,complete,51,
20469,medevac,routine,2025-07-22 23:45:00,2025-07-23 00:45:00,2025-07-23 05:11:48,2,3,40,complete,59,
20470,medevac,routine,2025-07-22 12:29:00,2025-07-22 15:29:00,2025-07-22 23:45:22,2,6,40,complete,8,
20471,training,routine,2025-07-22 01:46:00,2025-07-22 04:46:00,2025-07-22 06:59:18,2,,42,complete,,
20472,cargo,urgent,2025-07-22 21:20:00,2025-07-23 00:20:00,2025-07-23 04:33:47,2,1,40,complete,,3.0
20473,isr,critical,2025-07-22 05:12:00,2025-07-22 05:12:00,2025-07-22 11:55:03,2,,6,complete,,
20474,training,urgent,2025-07-22 09:22:00,2025-07-22 12:22:00,2025-07-22 17:57:21,2,,6,complete,,
20475,transport,routine,2025-07-22 09:06:00,2025-07-22 10:06:00,2025-07-22 18:58:53,3,1,32,complete,62,
20476,isr,urgent,2025-07-22 21:03:00,2025-07-22 21:03:00,2025-07-22 22:07:33,3,,13,complete,,
20477,transport,routine,2025-07-22 16:45:00,2025-07-22 17:45:00,2025-07-23 00:15:23,3,4,36,cancelled,41,
20478,cargo,urgent,2025-07-22 04:41:00,2025-07-22 06:41:00,2025-07-22 13:11:18,3,4,36,complete,,5.9
20479,training,routine,2025-07-22 11:06:00,2025-07-22 13:06:00,2025-07-22 16:42:24,3,,13,cancelled,,
20480,training,routine,2025-07-22 14:39:00,2025-07-22 15:39:00,2025-07-23 03:16:14,4,,9,cancelled,,
20481,cargo,urgent,2025-07-22 00:57:00,2025-07-22 02:57:00,2025-07-22 07:20:20,4,6,35,complete,,27.1
20482,medevac,routine,2025-07-22 02:35:00,2025-07-22 05:35:00,2025-07-22 09:42:20,4,1,39,complete,0,
20483,sar,routine,2025-07-22 03:20:00,2025-07-22 04:20:00,2025-07-22 13:54:17,4,6,35,complete,2,
20484,training,urgent,2025-07-22 21:51:00,2025-07-22 23:51:00,2025-07-23 08:17:27,4,,35,complete,,
20485,isr,urgent,2025-07-22 17:40:00,2025-07-22 17:40:00,2025-07-22 21:41:50,4,,35,complete,,
20486,sar,urgent,2025-07-22 09:51:00,2025-07-22 10:51:00,2025-07-22 17:46:06,4,3,9,complete,56,
20487,transport,routine,2025-07-22 02:27:00,2025-07-22 03:27:00,2025-07-22 14:01:13,4,2,,complete,28,
20488,medevac,urgent,2025-07-22 22:07:00,2025-07-22 23:07:00,2025-07-23 00:58:03,5,6,15,complete,56,
20489,medevac,routine,2025-07-22 13:14:00,2025-07-22 13:14:00,2025-07-22 21:42:23,5,1,,complete,33,
20490,transport,urgent,2025-07-22 07:57:00,2025-07-22 08:57:00,2025-07-22 20:00:23,5,6,4,complete,51,
20491,sar,urgent,2025-07-22 16:02:00,2025-07-22 17:02:00,2025-07-22 21:58:07,5,6,43,cancelled,27,
20492,transport,critical,2025-07-22 12:54:00,2025-07-22 16:54:00,2025-07-23 00:06:53,5,6,44,complete,37,
20493,transport,routine,2025-07-22 08:40:00,2025-07-22 10:40:00,2025-07-22 13:27:00,5,4,,complete,66,
20494,transport,urgent,2025-07-22 17:11:00,2025-07-22 18:11:00,2025-07-23 03:23:38,6,5,29,cancelled,39,
20495,isr,routine,2025-07-22 14:52:00,2025-07-22 17:52:00,2025-07-23 02:21:28,6,,29,complete,,
20496,isr,routine,2025-07-22 02:21:00,2025-07-22 04:21:00,2025-07-22 15:23:09,6,,29,complete,,
20497,cargo,routine,2025-07-22 04:58:00,2025-07-22 08:58:00,2025-07-22 16:07:23,6,4,11,complete,,2.8
20498,training,critical,2025-07-22 11:01:00,2025-07-22 12:01:00,2025-07-22 23:49:48,6,,27,complete,,
20499,training,routine,2025-07-22 02:54:00,2025-07-22 03:54:00,2025-07-22 11:34:26,6,,23,complete,,
20500,medevac,urgent,2025-07-22 17:03:00,2025-07-22 19:03:00,2025-07-22 23:06:19,6,5,16,complete,75,
20501,cargo,routine,2025-07-22 17:54:00,2025-07-22 19:54:00,2025-07-22 22:52:25,6,1,11,complete,,25.9
20502,sar,routine,2025-07-22 12:47:00,2025-07-22 16:47:00,2025-07-22 21:16:49,6,2,25,cancelled,69,
20503,sar,routine,2025-07-22 07:16:00,2025-07-22 08:16:00,2025-07-22 13:12:14,6,5,8,complete,59,
20504,cargo,critical,2025-07-22 01:46:00,2025-07-22 03:46:00,2025-07-22 09:09:34,6,1,23,complete,,10.3
20505,sar,routine,2025-07-23 18:01:00,2025-07-23 20:01:00,2025-07-24 03:45:15,1,5,22,complete,47,
20506,sar,urgent,2025-07-23 02:08:00,2025-07-23 06:08:00,2025-07-23 14:58:03,1,6,10,complete,78,
20507,medevac,urgent,2025-07-23 10:18:00,2025-07-23 12:18:00,2025-07-23 21:10:06,1,2,10,complete,23,
20508,training,routine,2025-07-23 00:59:00,2025-07-23 04:59:00,2025-07-23 08:25:32,1,,,complete,,
20509,medevac,routine,2025-07-23 16:14:00,2025-07-23 19:14:00,2025-07-24 02:19:30,2,3,6,complete,45,
20510,training,urgent,2025-07-23 22:21:00,2025-07-24 02:21:00,2025-07-24 08:35:55,2,,40,complete,,
20511,medevac,urgent,2025-07-23 07:09:00,2025-07-23 09:09:00,2025-07-23 19:53:05,2,6,40,complete,58,
20512,cargo,routine,2025-07-23 02:52:00,2025-07-23 06:52:00,2025-07-23 14:07:57,2,1,40,complete,,37.5
20513,training,critical,2025-07-23 14:44:00,2025-07-23 14:44:00,2025-07-23 22:17:34,2,,40,complete,,
20514,transport,urgent,2025-07-23 12:44:00,2025-07-23 15:44:00,2025-07-24 00:07:37,3,4,24,complete,60,
20515,cargo,routine,2025-07-23 17:51:00,2025-07-23 17:51:00,2025-07-23 23:59:34,3,1,24,complete,,30.0
20516,cargo,urgent,2025-07-23 10:33:00,2025-07-23 12:33:00,2025-07-23 20:42:31,3,2,47,complete,,29.7
20517,isr,critical,2025-07-23 08:45:00,2025-07-23 11:45:00,2025-07-23 12:53:32,3,,32,complete,,
20518,medevac,urgent,2025-07-23 20:57:00,2025-07-23 21:57:00,2025-07-23 23:48:48,3,4,13,complete,10,
20519,medevac,routine,2025-07-23 05:35:00,2025-07-23 05:35:00,2025-07-23 13:26:54,3,5,13,complete,30,
20520,isr,routine,2025-07-23 12:15:00,2025-07-23 12:15:00,2025-07-23 18:43:12,3,,47,cancelled,,
20521,training,routine,2025-07-23 09:34:00,2025-07-23 12:34:00,2025-07-23 17:13:47,4,,17,complete,,
20522,transport,urgent,2025-07-23 03:06:00,2025-07-23 03:06:00,2025-07-23 11:07:45,4,6,17,cancelled,46,
20523,training,urgent,2025-07-23 10:59:00,2025-07-23 10:59:00,2025-07-23 17:53:26,4,,17,cancelled,,
20524,medevac,urgent,2025-07-23 02:13:00,2025-07-23 05:13:00,2025-07-23 15:27:17,4,3,39,complete,25,
20525,cargo,urgent,2025-07-23 10:33:00,2025-07-23 13:33:00,2025-07-23 20:21:27,4,6,17,complete,,15.6
20526,medevac,routine,2025-07-23 01:48:00,2025-07-23 02:48:00,2025-07-23 05:11:37,4,5,9,complete,68,
20527,medevac,routine,2025-07-23 11:11:00,2025-07-23 15:11:00,2025-07-24 00:58:22,4,1,9,complete,4,
20528,sar,routine,2025-07-23 19:05:00,2025-07-23 20:05:00,2025-07-24 02:10:53,4,3,35,cancelled,62,
20529,cargo,routine,2025-07-23 22:55:00,2025-07-23 23:55:00,2025-07-24 01:03:55,4,3,,complete,,13.4
20530,sar,routine,2025-07-23 17:10:00,2025-07-23 17:10:00,2025-07-23 22:47:12,5,3,37,complete,76,
20531,training,routine,2025-07-23 02:34:00,2025-07-23 06:34:00,2025-07-23 10:42:42,5,,44,complete,,
20532,cargo,critical,2025-07-23 12:57:00,2025-07-23 14:57:00,2025-07-23 19:58:53,5,4,7,complete,,39.6
20533,cargo,routine,2025-07-23 14:20:00,2025-07-23 16:20:00,2025-07-24 00:55:04,5,3,7,complete,,6.7
20534,isr,routine,2025-07-23 11:26:00,2025-07-23 14:26:00,2025-07-23 22:33:31,6,,29,complete,,
20535,cargo,routine,2025-07-23 20:27:00,2025-07-23 20:27:00,2025-07-24 00:07:14,6,4,16,complete,,15.3
20536,training,routine,2025-07-23 03:55:00,2025-07-23 06:55:00,2025-07-23 11:25:08,6,,3,complete,,
20537,cargo,routine,2025-07-23 23:27:00,2025-07-23 23:27:00,2025-07-24 01:01:18,6,3,3,complete,,26.6
20538,transport,routine,2025-07-23 06:45:00,2025-07-23 10:45:00,2025-07-23 22:15:59,6,5,11,complete,33,
20539,medevac,routine,2025-07-23 08:47:00,2025-07-23 08:47:00,2025-07-23 15:52:41,6,3,,complete,60,
20540,training,routine,2025-07-23 13:04:00,2025-07-23 16:04:00,2025-07-24 03:31:38,6,,16,complete,,
20541,isr,routine,2025-07-23 13:27:00,2025-07-23 16:27:00,2025-07-23 23:45:30,6,,3,complete,,
20542,transport,routine,2025-07-23 02:27:00,2025-07-23 03:27:00,2025-07-23 07:01:59,6,4,16,complete,29,
20543,medevac,routine,2025-07-23 22:00:00,2025-07-23 23:00:00,2025-07-24 09:02:16,6,1,23,complete,4,
20544,medevac,routine,2025-07-24 00:45:00,2025-07-24 00:45:00,2025-07-24 03:47:31,1,4,48,cancelled,5,
20545,sar,routine,2025-07-24 12:29:00,2025-07-24 13:29:00,2025-07-24 21:26:51,1,4,5,complete,66,
20546,medevac,routine,2025-07-24 18:54:00,2025-07-24 19:54:00,2025-07-24 23:39:59,1,5,5,complete,11,
20547,isr,routine,2025-07-24 15:46:00,2025-07-24 16:46:00,2025-07-25 02:30:18,1,,22,complete,,
20548,transport,routine,2025-07-24 20:15:00,2025-07-25 00:15:00,2025-07-25 06:51:59,2,6,42,complete,32,
20549,isr,urgent,2025-07-24 22:57:00,2025-07-25 01:57:00,2025-07-25 10:59:07,2,,6,complete,,
20550,sar,urgent,2025-07-24 18:06:00,2025-07-24 20:06:00,2025-07-25 04:46:21,2,1,40,complete,73,
20551,sar,routine,2025-07-24 15:41:00,2025-07-24 19:41:00,2025-07-25 02:48:54,2,1,40,complete,80,
20552,transport,routine,2025-07-24 20:55:00,2025-07-24 20:55:00,2025-07-25 06:34:19,2,5,42,complete,68,
20553,cargo,urgent,2025-07-24 21:02:00,2025-07-25 00:02:00,2025-07-25 11:19:44,2,6,42,cancelled,,0.3
20554,cargo,routine,2025-07-24 14:02:00,2025-07-24 14:02:00,2025-07-24 20:33:44,2,5,40,complete,,0.2
20555,cargo,routine,2025-07-24 13:22:00,2025-07-24 13:22:00,2025-07-24 22:17:34,3,5,19,complete,,18.3
20556,isr,critical,2025-07-24 00:08:00,2025-07-24 02:08:00,2025-07-24 09:20:09,3,,47,complete,,
20557,training,urgent,2025-07-24 00:20:00,2025-07-24 02:20:00,2025-07-24 10:53:35,3,,19,cancelled,,
20558,medevac,critical,2025-07-24 00:58:00,2025-07-24 04:58:00,2025-07-24 15:53:01,3,5,13,complete,45,
20559,sar,routine,2025-07-24 18:14:00,2025-07-24 20:14:00,2025-07-25 05:09:11,4,3,39,cancelled,44,
20560,medevac,routine,2025-07-24 05:39:00,2025-07-24 08:39:00,2025-07-24 12:30:46,4,2,17,complete,72,
20561,medevac,routine,2025-07-24 12:12:00,2025-07-24 16:12:00,2025-07-24 23:15:07,4,3,35,cancelled,69,
20562,cargo,routine,2025-07-24 11:25:00,2025-07-24 15:25:00,2025-07-24 18:08:43,4,2,35,complete,,14.1
20563,training,urgent,2025-07-24 03:22:00,2025-07-24 03:22:00,2025-07-24 13:56:48,4,,35,complete,,
20564,isr,routine,2025-07-24 19:39:00,2025-07-24 23:39:00,2025-07-25 02:42:37,4,,9,cancelled,,
20565,sar,routine,2025-07-24 17:07:00,2025-07-24 20:07:00,2025-07-25 06:35:15,4,1,35,complete,54,
20566,sar,urgent,2025-07-24 08:41:00,2025-07-24 11:41:00,2025-07-24 20:01:12,4,6,9,complete,75,
20567,transport,routine,2025-07-24 09:35:00,2025-07-24 11:35:00,2025-07-24 12:55:25,4,3,35,complete,33,
20568,training,routine,2025-07-24 00:27:00,2025-07-24 01:27:00,2025-07-24 05:05:44,5,,,complete,,
20569,cargo,routine,2025-07-24 03:22:00,2025-07-24 06:22:00,2025-07-24 10:42:28,5,1,37,complete,,21.7
20570,medevac,routine,2025-07-24 16:09:00,2025-07-24 20:09:00,2025-07-24 23:26:30,5,6,7,cancelled,79,
20571,cargo,routine,2025-07-24 07:05:00,2025-07-24 11:05:00,2025-07-24 19:20:12,5,3,4,complete,,36.5
20572,isr,urgent,2025-07-24 06:17:00,2025-07-24 09:17:00,2025-07-24 14:04:09,5,,43,complete,,
20573,medevac,urgent,2025-07-24 08:50:00,2025-07-24 12:50:00,2025-07-24 16:19:41,5,3,44,complete,62,
20574,isr,routine,2025-07-24 07:47:00,2025-07-24 07:47:00,2025-07-24 12:26:41,5,,44,complete,,
20575,sar,urgent,2025-07-24 16:38:00,2025-07-24 18:38:00,2025-07-24 23:02:01,6,1,25,complete,59,
20576,training,routine,2025-07-24 16:24:00,2025-07-24 20:24:00,2025-07-25 01:07:38,6,,29,complete,,
20577,isr,critical,2025-07-24 04:48:00,2025-07-24 07:48:00,2025-07-24 15:09:00,6,,3,complete,,
20578,medevac,routine,2025-07-24 18:02:00,2025-07-24 18:02:00,2025-07-25 02:26:30,6,4,11,cancelled,21,
20579,cargo,routine,2025-07-24 06:46:00,2025-07-24 09:46:00,2025-07-24 16:34:30,6,2,25,complete,,39.8
20580,sar,routine,2025-07-24 16:12:00,2025-07-24 19:12:00,2025-07-24 20:54:49,6,2,27,cancelled,74,
20581,cargo,routine,2025-07-24 06:49:00,2025-07-24 10:49:00,2025-07-24 14:12:59,6,2,8,complete,,6.4
20582,transport,urgent,2025-07-24 12:01:00,2025-07-24 16:01:00,2025-07-25 00:39:30,6,2,16,complete,0,
20583,training,urgent,2025-07-24 08:14:00,2025-07-24 12:14:00,2025-07-24 17:34:52,6,,3,complete,,
20584,medevac,urgent,2025-07-24 11:22:00,2025-07-24 15:22:00,2025-07-25 01:11:18,6,1,27,complete,18,
20585,medevac,urgent,2025-07-24 03:11:00,2025-07-24 07:11:00,2025-07-24 13:02:32,6,5,25,complete,47,
20586,transport,routine,2025-07-24 04:30:00,2025-07-24 08:30:00,2025-07-24 13:03:14,6,5,1,cancelled,9,
20587,isr,routine,2025-07-24 18:58:00,2025-07-24 19:58:00,2025-07-25 04:09:54,6,,11,complete,,
20588,medevac,routine,2025-07-25 14:06:00,2025-07-25 18:06:00,2025-07-26 00:00:18,1,6,10,cancelled,27,
20589,training,urgent,2025-07-25 03:59:00,2025-07-25 05:59:00,2025-07-25 11:10:28,1,,5,complete,,
20590,isr,urgent,2025-07-25 23:25:00,2025-07-25 23:25:00,2025-07-26 05:05:49,1,,41,complete,,
20591,transport,routine,2025-07-25 06:04:00,2025-07-25 06:04:00,2025-07-25 09:17:20,2,4,6,complete,43,
20592,medevac,routine,2025-07-25 20:07:00,2025-07-25 22:07:00,2025-07-26 02:00:40,2,4,42,complete,56,
20593,isr,routine,2025-07-25 19:52:00,2025-07-25 21:52:00,2025-07-26 05:04:31,2,,,complete,,
20594,cargo,urgent,2025-07-25 17:18:00,2025-07-25 21:18:00,2025-07-26 06:20:48,2,3,42,complete,,32.3
20595,isr,routine,2025-07-25 14:36:00,2025-07-25 18:36:00,2025-07-25 19:54:28,2,,42,cancelled,,
20596,medevac,routine,2025-07-25 16:42:00,2025-07-25 18:42:00,2025-07-26 02:21:46,2,4,6,complete,57,
20597,medevac,routine,2025-07-25 04:35:00,2025-07-25 07:35:00,2025-07-25 10:57:06,3,2,24,complete,73,
20598,sar,routine,2025-07-25 01:14:00,2025-07-25 03:14:00,2025-07-25 11:22:12,3,6,32,complete,16,
20599,training,urgent,2025-07-25 23:09:00,2025-07-25 23:09:00,2025-07-26 09:56:08,3,,19,complete,,
20600,sar,urgent,2025-07-25 08:37:00,2025-07-25 11:37:00,2025-07-25 16:11:26,3,6,2,complete,76,
20601,medevac,routine,2025-07-25 07:40:00,2025-07-25 07:40:00,2025-07-25 12:48:12,3,5,32,complete,59,
20602,sar,urgent,2025-07-25 15:35:00,2025-07-25 19:35:00,2025-07-26 03:59:57,3,4,2,complete,44,
20603,transport,routine,2025-07-25 11:44:00,2025-07-25 11:44:00,2025-07-25 14:02:08,3,5,32,complete,30,
20604,isr,routine,2025-07-25 05:03:00,2025-07-25 08:03:00,2025-07-25 18:02:16,4,,17,complete,,
20605,training,urgent,2025-07-25 20:04:00,2025-07-25 20:04:00,2025-07-26 04:45:10,4,,39,complete,,
20606,cargo,routine,2025-07-25 05:34:00,2025-07-25 09:34:00,2025-07-25 20:44:58,4,5,17,complete,,36.9
20607,sar,routine,2025-07-25 12:46:00,2025-07-25 12:46:00,2025-07-25 17:15:28,4,2,39,complete,35,
20608,cargo,routine,2025-07-25 18:35:00,2025-07-25 22:35:00,2025-07-26 01:26:21,4,1,35,complete,,35.5
20609,isr,routine,2025-07-25 15:13:00,2025-07-25 16:13:00,2025-07-25 21:02:41,4,,9,complete,,
20610,medevac,routine,2025-07-25 08:21:00,2025-07-25 08:21:00,2025-07-25 13:10:16,4,5,39,complete,29,
20611,cargo,routine,2025-07-25 12:18:00,2025-07-25 13:18:00,2025-07-25 20:57:54,5,6,15,complete,,5.7
20612,isr,routine,2025-07-25 09:07:00,2025-07-25 13:07:00,2025-07-25 17:46:14,5,,43,complete,,
20613,cargo,routine,2025-07-25 16:01:00,2025-07-25 20:01:00,2025-07-25 21:53:14,5,6,7,complete,,4.4
20614,transport,urgent,2025-07-25 05:58:00,2025-07-25 05:58:00,2025-07-25 17:53:40,5,6,44,complete,72,
20615,isr,routine,2025-07-25 05:39:00,2025-07-25 06:39:00,2025-07-25 11:52:15,5,,4,complete,,
20616,medevac,routine,2025-07-25 06:27:00,2025-07-25 10:27:00,2025-07-25 18:10:49,5,4,26,complete,23,
20617,cargo,routine,2025-07-25 20:12:00,2025-07-25 21:12:00,2025-07-26 08:47:43,6,3,25,cancelled,,8.6
20618,cargo,routine,2025-07-25 05:44:00,2025-07-25 09:44:00,2025-07-25 12:06:21,6,5,11,complete,,23.3
20619,training,critical,2025-07-25 08:50:00,2025-07-25 09:50:00,2025-07-25 12:16:46,6,,25,complete,,
20620,training,routine,2025-07-25 16:28:00,2025-07-25 18:28:00,2025-07-26 03:23:20,6,,23,complete,,
20621,medevac,routine,2025-07-25 22:05:00,2025-07-26 00:05:00,2025-07-26 07:47:17,6,5,27,cancelled,15,
20622,isr,routine,2025-07-25 00:00:00,2025-07-25 00:00:00,2025-07-25 03:12:54,6,,16,complete,,
20623,isr,urgent,2025-07-25 13:34:00,2025-07-25 14:34:00,2025-07-25 19:16:34,6,,11,complete,,
20624,cargo,routine,2025-07-25 15:36:00,2025-07-25 16:36:00,2025-07-26 02:24:28,6,5,11,complete,,39.2
20625,isr,routine,2025-07-25 14:25:00,2025-07-25 18:25:00,2025-07-26 01:37:31,6,,16,cancelled,,
20626,isr,routine,2025-07-25 05:29:00,2025-07-25 05:29:00,2025-07-25 15:08:18,6,,27,complete,,
20627,training,routine,2025-07-25 14:16:00,2025-07-25 16:16:00,2025-07-25 20:08:05,6,,8,complete,,
20628,cargo,critical,2025-07-26 12:18:00,2025-07-26 15:18:00,2025-07-26 23:04:25,1,4,22,complete,,38.7
20629,isr,routine,2025-07-26 00:22:00,2025-07-26 02:22:00,2025-07-26 10:13:57,1,,5,complete,,
20630,medevac,routine,2025-07-26 04:04:00,2025-07-26 05:04:00,2025-07-26 07:49:22,1,5,5,complete,3,
20631,isr,urgent,2025-07-26 20:11:00,2025-07-26 22:11:00,2025-07-27 04:36:42,1,,22,complete,,
20632,isr,routine,2025-07-26 12:35:00,2025-07-26 12:35:00,2025-07-26 15:57:51,1,,48,cancelled,,
20633,cargo,routine,2025-07-26 19:41:00,2025-07-26 23:41:00,2025-07-27 08:34:40,2,6,6,complete,,19.6
20634,transport,urgent,2025-07-26 09:29:00,2025-07-26 11:29:00,2025-07-26 14:57:04,2,1,42,complete,52,
20635,isr,urgent,2025-07-26 07:33:00,2025-07-26 08:33:00,2025-07-26 16:58:21,2,,,complete,,
20636,medevac,routine,2025-07-26 20:28:00,2025-07-26 23:28:00,2025-07-27 03:29:49,2,6,40,complete,14,
20637,transport,urgent,2025-07-26 10:25:00,2025-07-26 10:25:00,2025-07-26 21:41:22,2,1,6,complete,16,
20638,sar,urgent,2025-07-26 03:31:00,2025-07-26 06:31:00,2025-07-26 16:50:34,3,6,47,complete,57,
20639,sar,routine,2025-07-26 08:22:00,2025-07-26 12:22:00,2025-07-26 16:50:43,3,2,2,complete,29,
20640,cargo,routine,2025-07-26 09:57:00,2025-07-26 12:57:00,2025-07-26 19:48:16,3,1,19,complete,,6.3
20641,sar,routine,2025-07-26 19:54:00,2025-07-26 19:54:00,2025-07-27 07:20:15,3,2,47,complete,78,
20642,training,routine,2025-07-26 10:37:00,2025-07-26 11:37:00,2025-07-26 12:59:46,3,,13,complete,,
20643,training,routine,2025-07-26 15:02:00,2025-07-26 17:02:00,2025-07-27 02:39:09,3,,32,complete,,
20644,cargo,routine,2025-07-26 21:15:00,2025-07-26 22:15:00,2025-07-27 01:35:59,3,4,24,complete,,18.8
20645,transport,routine,2025-07-26 02:08:00,2025-07-26 04:08:00,2025-07-26 15:59:19,3,5,19,complete,39,
20646,isr,routine,2025-07-26 07:41:00,2025-07-26 11:41:00,2025-07-26 14:21:27,4,,17,complete,,
20647,training,routine,2025-07-26 18:46:00,2025-07-26 21:46:00,2025-07-27 02:02:08,4,,9,complete,,
