event_id,aircraft_id,base_id,event_type,category,started_at,completed_at,aircraft_hours_at_event,next_due_hours,next_due_date,grounded_days,description
660,26,5,unscheduled,avionics,2024-06-01 03:36:00,2024-06-01 11:36:00,640.8,,,1,unscheduled avionics repair
661,26,5,scheduled,engine,2024-07-31 07:44:00,2024-08-01 09:44:00,803.9,1603.9,2024-11-28,1,scheduled engine service
662,26,5,inspection,avionics,2024-09-03 12:08:00,2024-09-03 23:08:00,913.6,,2025-01-01,0,scheduled avionics check
663,26,5,unscheduled,engine,2024-09-10 00:48:00,2024-09-12 09:48:00,940.1,,,0,unscheduled engine repair
664,26,5,unscheduled,hydraulic,2024-10-06 11:47:00,2024-10-09 12:47:00,1022.3,,,5,unscheduled hydraulic repair
665,26,5,unscheduled,rotor,2024-11-10 11:11:00,2024-11-12 21:11:00,1198.4,,,3,unscheduled rotor repair
666,26,5,unscheduled,avionics,2024-11-26 11:03:00,2024-11-28 00:03:00,1292.0,,,20,unscheduled avionics repair
667,26,5,unscheduled,airframe,2024-12-09 23:19:00,2024-12-12 00:19:00,1336.8,,,0,unscheduled airframe repair
668,26,5,unscheduled,engine,2024-12-19 20:51:00,2024-12-21 10:51:00,1367.0,,,2,unscheduled engine repair
669,26,5,inspection,avionics,2025-01-01 20:45:23,2025-01-02 00:45:23,1442.0,,2025-05-01,0,scheduled avionics check
670,26,5,unscheduled,engine,2025-01-09 01:37:32,2025-01-09 17:37:32,1475.5,,,10,unscheduled engine repair
671,26,5,inspection,airframe,2025-01-19 23:15:00,2025-01-20 09:15:00,1505.5,3005.5,,0,scheduled airframe inspection
672,26,5,scheduled,engine,2025-02-11 21:38:54,2025-02-13 12:38:54,1606.0,2406.0,2025-06-11,2,scheduled engine service
673,26,5,unscheduled,airframe,2025-02-19 03:17:00,2025-02-21 22:17:00,1641.4,,,20,unscheduled airframe repair
674,26,5,unscheduled,rotor,2025-02-24 07:06:00,2025-02-26 04:06:00,1652.3,,,2,unscheduled rotor repair
675,26,5,inspection,avionics,2025-05-02 19:56:00,2025-05-03 01:56:00,1917.0,,2025-08-30,0,scheduled avionics check
676,26,5,unscheduled,avionics,2025-05-23 21:47:30,2025-05-27 15:47:30,2064.8,,,3,unscheduled avionics repair
677,26,5,scheduled,engine,2025-08-29 17:34:00,2025-08-31 08:34:00,2407.2,3207.2,2025-12-27,2,scheduled engine service
678,26,5,inspection,avionics,2025-09-02 05:53:00,2025-09-02 15:53:00,2439.6,,2025-12-31,0,scheduled avionics check
679,26,5,unscheduled,airframe,2025-09-22 03:40:00,2025-09-23 00:40:00,2568.5,,,2,unscheduled airframe repair
680,26,5,unscheduled,airframe,2025-10-17 18:08:00,2025-10-18 05:08:00,2773.7,,,1,unscheduled airframe repair
681,26,5,unscheduled,avionics,2025-11-07 04:44:00,2025-11-08 07:44:00,2881.9,,,3,unscheduled avionics repair
682,26,5,unscheduled,airframe,2025-11-12 12:23:00,2025-11-16 00:23:00,2926.3,,,5,unscheduled airframe repair
683,26,5,unscheduled,avionics,2025-11-19 16:51:00,2025-11-20 20:51:00,2979.2,,,5,unscheduled avionics repair
684,26,5,inspection,airframe,2025-11-22 22:55:00,2025-11-23 05:55:00,3012.2,4512.2,,0,scheduled airframe inspection
685,26,5,unscheduled,hydraulic,2025-12-22 01:34:00,2025-12-26 00:34:00,3111.5,,,20,unscheduled hydraulic repair
686,27,6,unscheduled,hydraulic,2024-02-06 09:50:00,2024-02-07 08:50:00,208.6,,,0,unscheduled hydraulic repair
687,27,6,unscheduled,airframe,2024-02-16 12:02:00,2024-02-19 03:02:00,254.8,,,0,unscheduled airframe repair
688,27,6,unscheduled,hydraulic,2024-02-27 22:59:04,2024-02-29 22:59:04,316.9,,,10,unscheduled hydraulic repair
689,27,6,unscheduled,airframe,2024-03-31 21:42:00,2024-04-02 21:42:00,489.4,,,3,unscheduled airframe repair
690,27,6,inspection,avionics,2024-04-30 10:45:00,2024-04-30 17:45:00,596.8,,2024-08-28,0,scheduled avionics check
691,27,6,scheduled,engine,2024-06-08 13:46:00,2024-06-09 17:46:00,803.1,1603.1,2024-10-06,2,scheduled engine service
692,27,6,unscheduled,avionics,2024-06-22 10:42:36,2024-06-23 01:42:36,915.6,,,2,unscheduled avionics repair
693,27,6,inspection,avionics,2024-08-29 01:11:00,2024-08-29 12:11:00,1465.6,,2024-12-27,0,scheduled avionics check
694,27,6,inspection,airframe,2024-09-06 12:38:00,2024-09-06 23:38:00,1504.8,3004.8,,1,scheduled airframe inspection
695,27,6,scheduled,engine,2024-10-06 04:00:00,2024-10-08 04:00:00,1608.2,2408.2,2025-02-03,3,scheduled engine service
696,27,6,unscheduled,engine,2024-10-18 04:34:54,2024-10-20 23:34:54,1672.9,,,3,unscheduled engine repair
697,27,6,unscheduled,airframe,2024-10-22 10:49:04,2024-10-23 11:49:04,1699.9,,,2,unscheduled airframe repair
698,27,6,unscheduled,airframe,2024-11-11 14:32:00,2024-11-14 02:32:00,1795.5,,,2,unscheduled airframe repair
699,27,6,unscheduled,hydraulic,2024-11-22 10:09:00,2024-11-23 12:09:00,1854.4,,,0,unscheduled hydraulic repair
700,27,6,unscheduled,avionics,2024-12-06 05:25:54,2024-12-09 03:25:54,1865.2,,,0,unscheduled avionics repair
701,27,6,inspection,avionics,2024-12-27 11:33:00,2024-12-27 20:33:00,1920.3,,2025-04-26,0,scheduled avionics check
702,27,6,unscheduled,airframe,2025-02-07 12:30:00,2025-02-09 20:30:00,2207.6,,,2,unscheduled airframe repair
703,27,6,unscheduled,avionics,2025-02-19 22:27:28,2025-02-20 16:27:28,2321.8,,,1,unscheduled avionics repair
704,27,6,unscheduled,avionics,2025-02-20 15:30:00,2025-02-22 06:30:00,2323.5,,,0,unscheduled avionics repair
705,27,6,scheduled,engine,2025-03-12 03:35:00,2025-03-13 14:35:00,2415.1,3215.1,2025-07-10,2,scheduled engine service
706,27,6,unscheduled,avionics,2025-03-22 21:39:49,2025-03-26 08:39:49,2483.9,,,5,unscheduled avionics repair
707,27,6,inspection,avionics,2025-04-26 18:59:19,2025-04-27 06:59:19,2637.2,,2025-08-24,0,scheduled avionics check
708,27,6,inspection,airframe,2025-06-17 05:27:00,2025-06-17 23:27:00,3010.0,4510.0,,2,scheduled airframe inspection
709,27,6,unscheduled,rotor,2025-07-04 22:43:00,2025-07-05 02:43:00,3144.9,,,3,unscheduled rotor repair
710,27,6,unscheduled,avionics,2025-07-09 02:48:00,2025-07-09 15:48:00,3187.3,,,20,unscheduled avionics repair
711,27,6,scheduled,engine,2025-07-14 21:12:00,2025-07-15 05:12:00,3221.0,4021.0,2025-11-11,1,scheduled engine service
712,27,6,unscheduled,engine,2025-08-08 11:30:00,2025-08-11 06:30:00,3430.0,,,2,unscheduled engine repair
713,27,6,inspection,avionics,2025-08-25 02:55:00,2025-08-25 07:55:00,3587.0,,2025-12-23,0,scheduled avionics check
714,27,6,unscheduled,rotor,2025-10-25 21:08:06,2025-10-26 10:08:06,3974.6,,,1,unscheduled rotor repair
715,27,6,scheduled,engine,2025-11-11 05:54:00,2025-11-12 21:54:00,4021.7,4821.7,2026-03-11,5,scheduled engine service
716,27,6,inspection,avionics,2025-12-27 04:40:00,2025-12-27 14:40:00,4156.6,,2026-04-26,0,scheduled avionics check
717,29,6,unscheduled,airframe,2024-02-23 00:38:18,2024-02-23 15:38:18,249.3,,,3,unscheduled airframe repair
718,29,6,unscheduled,engine,2024-04-05 18:08:00,2024-04-08 06:08:00,389.8,,,3,unscheduled engine repair
719,29,6,unscheduled,avionics,2024-04-18 19:53:26,2024-04-19 09:53:26,460.4,,,5,unscheduled avionics repair
720,29,6,unscheduled,rotor,2024-04-28 16:48:00,2024-05-02 12:48:00,512.8,,,3,unscheduled rotor repair
721,29,6,inspection,avionics,2024-04-30 22:31:00,2024-05-01 04:31:00,525.0,,2024-08-28,0,scheduled avionics check
722,29,6,scheduled,engine,2024-06-17 14:43:00,2024-06-18 01:43:00,805.8,1605.8,2024-10-15,1,scheduled engine service
723,29,6,unscheduled,engine,2024-08-05 04:59:00,2024-08-06 15:59:00,1233.8,,,1,unscheduled engine repair
724,29,6,inspection,avionics,2024-08-29 16:05:00,2024-08-29 21:05:00,1421.0,,2024-12-27,0,scheduled avionics check
725,29,6,inspection,airframe,2024-09-06 06:16:00,2024-09-07 02:16:00,1500.2,3000.2,,0,scheduled airframe inspection
726,29,6,scheduled,engine,2024-09-16 04:40:00,2024-09-18 01:40:00,1614.6,2414.6,2025-01-14,1,scheduled engine service
727,29,6,unscheduled,rotor,2024-12-14 12:34:30,2024-12-16 07:34:30,2010.6,,,2,unscheduled rotor repair
728,29,6,inspection,avionics,2024-12-28 15:08:00,2024-12-28 23:08:00,2072.8,,2025-04-27,0,scheduled avionics check
729,29,6,unscheduled,engine,2025-01-28 01:42:00,2025-01-29 17:42:00,2207.5,,,3,unscheduled engine repair
730,29,6,unscheduled,engine,2025-02-21 03:39:00,2025-02-24 01:39:00,2326.4,,,1,unscheduled engine repair
731,29,6,scheduled,engine,2025-03-15 14:35:00,2025-03-17 03:35:00,2415.7,3215.7,2025-07-13,3,scheduled engine service
732,29,6,unscheduled,hydraulic,2025-03-19 06:46:00,2025-03-20 19:46:00,2431.9,,,1,unscheduled hydraulic repair
733,29,6,inspection,avionics,2025-04-29 20:39:00,2025-04-30 06:39:00,2638.6,,2025-08-27,0,scheduled avionics check
734,29,6,unscheduled,rotor,2025-06-08 00:47:00,2025-06-09 03:47:00,2865.6,,,2,unscheduled rotor repair
735,29,6,unscheduled,engine,2025-06-08 11:05:00,2025-06-09 01:05:00,2882.2,,,2,unscheduled engine repair
736,29,6,inspection,airframe,2025-06-23 11:13:00,2025-06-23 23:13:00,3000.9,4500.9,,0,scheduled airframe inspection
737,29,6,unscheduled,airframe,2025-06-30 05:44:00,2025-07-01 19:44:00,3070.7,,,20,unscheduled airframe repair
738,29,6,unscheduled,avionics,2025-07-06 12:01:00,2025-07-10 05:01:00,3120.0,,,2,unscheduled avionics repair
739,29,6,scheduled,engine,2025-07-22 06:24:45,2025-07-23 07:24:45,3219.8,4019.8,2025-11-19,1,scheduled engine service
740,29,6,unscheduled,avionics,2025-07-25 20:42:12,2025-07-26 11:42:12,3262.6,,,0,unscheduled avionics repair
741,29,6,unscheduled,rotor,2025-08-06 06:20:00,2025-08-06 19:20:00,3369.2,,,2,unscheduled rotor repair
742,29,6,unscheduled,rotor,2025-08-06 22:11:00,2025-08-10 20:11:00,3378.4,,,1,unscheduled rotor repair
743,29,6,unscheduled,hydraulic,2025-08-18 13:25:00,2025-08-21 09:25:00,3449.0,,,2,unscheduled hydraulic repair
744,29,6,unscheduled,airframe,2025-08-23 00:18:38,2025-08-23 11:18:38,3488.1,,,2,unscheduled airframe repair
745,29,6,inspection,avionics,2025-08-27 22:19:55,2025-08-28 02:19:55,3551.4,,2025-12-25,0,scheduled avionics check
746,29,6,unscheduled,avionics,2025-10-07 08:17:00,2025-10-09 01:17:00,3817.4,,,2,unscheduled avionics repair
747,29,6,scheduled,engine,2025-11-18 00:51:00,2025-11-19 02:51:00,4020.7,4820.7,2026-03-18,2,scheduled engine service
748,32,3,unscheduled,engine,2024-01-29 22:15:00,2024-01-30 22:15:00,24.2,,,10,unscheduled engine repair
749,32,3,unscheduled,hydraulic,2024-02-04 13:49:00,2024-02-06 09:49:00,56.6,,,2,unscheduled hydraulic repair
750,32,3,unscheduled,avionics,2024-02-21 21:27:00,2024-02-22 18:27:00,100.9,,,5,unscheduled avionics repair
751,32,3,unscheduled,avionics,2024-04-06 23:53:05,2024-04-07 20:53:05,260.0,,,1,unscheduled avionics repair
752,32,3,inspection,avionics,2024-05-01 15:19:00,2024-05-01 18:19:00,306.8,,2024-08-29,0,scheduled avionics check
753,32,3,unscheduled,avionics,2024-06-01 06:50:00,2024-06-02 23:50:00,428.6,,,3,unscheduled avionics repair
754,32,3,unscheduled,engine,2024-06-01 16:19:00,2024-06-04 20:19:00,445.8,,,3,unscheduled engine repair
755,32,3,scheduled,engine,2024-07-31 10:09:28,2024-08-02 04:09:28,803.5,1603.5,2024-11-28,2,scheduled engine service
756,32,3,inspection,avionics,2024-08-30 03:38:00,2024-08-30 12:38:00,902.4,,2024-12-28,0,scheduled avionics check
757,32,3,unscheduled,hydraulic,2024-09-15 16:41:00,2024-09-18 17:41:00,949.1,,,3,unscheduled hydraulic repair
758,32,3,unscheduled,airframe,2024-09-23 11:25:00,2024-09-25 15:25:00,961.6,,,2,unscheduled airframe repair
759,32,3,unscheduled,hydraulic,2024-11-30 21:28:00,2024-12-01 14:28:00,1167.4,,,1,unscheduled hydraulic repair
760,32,3,inspection,avionics,2025-01-02 07:52:00,2025-01-02 17:52:00,1263.8,,2025-05-02,0,scheduled avionics check
761,32,3,unscheduled,hydraulic,2025-01-13 01:31:00,2025-01-16 00:31:00,1274.9,,,3,unscheduled hydraulic repair
762,32,3,inspection,airframe,2025-03-17 00:21:00,2025-03-17 14:21:00,1500.8,3000.8,,2,scheduled airframe inspection
763,32,3,unscheduled,rotor,2025-03-19 16:31:00,2025-03-20 00:31:00,1517.4,,,20,unscheduled rotor repair
764,32,3,scheduled,engine,2025-04-01 22:07:00,2025-04-02 13:07:00,1604.1,2404.1,2025-07-30,5,scheduled engine service
765,32,3,unscheduled,engine,2025-04-15 22:44:00,2025-04-19 18:44:00,1645.7,,,2,unscheduled engine repair
766,32,3,inspection,avionics,2025-05-04 03:27:00,2025-05-04 12:27:00,1747.4,,2025-09-01,0,scheduled avionics check
767,32,3,unscheduled,hydraulic,2025-06-19 10:32:46,2025-06-20 15:32:46,2023.5,,,3,unscheduled hydraulic repair
768,32,3,unscheduled,rotor,2025-07-14 11:07:00,2025-07-16 23:07:00,2151.4,,,2,unscheduled rotor repair
769,32,3,unscheduled,rotor,2025-07-25 08:23:24,2025-07-27 21:23:24,2201.3,,,3,unscheduled rotor repair
770,32,3,unscheduled,airframe,2025-08-03 03:56:00,2025-08-06 21:56:00,2237.8,,,0,unscheduled airframe repair
771,32,3,inspection,avionics,2025-09-01 08:43:01,2025-09-01 19:43:01,2396.2,,2025-12-30,0,scheduled avionics check
772,32,3,scheduled,engine,2025-09-01 12:58:00,2025-09-02 02:58:00,2406.1,3206.1,2025-12-30,3,scheduled engine service
773,34,3,unscheduled,rotor,2024-01-04 12:26:00,2024-01-05 10:26:00,17.1,,,5,unscheduled rotor repair
774,34,3,unscheduled,rotor,2024-03-18 21:11:39,2024-03-22 02:11:39,312.5,,,2,unscheduled rotor repair
775,34,3,inspection,avionics,2024-05-01 16:36:00,2024-05-02 02:36:00,545.5,,2024-08-29,0,scheduled avionics check
776,34,3,unscheduled,rotor,2024-05-01 15:36:00,2024-05-03 04:36:00,545.5,,,10,unscheduled rotor repair
777,34,3,unscheduled,avionics,2024-06-10 16:21:00,2024-06-12 11:21:00,731.9,,,10,unscheduled avionics repair
778,34,3,unscheduled,engine,2024-06-12 12:11:00,2024-06-13 05:11:00,740.9,,,5,unscheduled engine repair
779,34,3,unscheduled,avionics,2024-06-21 21:55:21,2024-06-25 07:55:21,793.3,,,0,unscheduled avionics repair
780,34,3,scheduled,engine,2024-06-24 06:11:00,2024-06-25 12:11:00,800.4,1600.4,2024-10-22,5,scheduled engine service
781,34,3,inspection,avionics,2024-08-31 06:47:00,2024-08-31 17:47:00,1110.1,,2024-12-29,0,scheduled avionics check
782,34,3,unscheduled,engine,2024-11-29 11:21:05,2024-12-02 06:21:05,1486.8,,,3,unscheduled engine repair
783,34,3,inspection,airframe,2024-12-09 03:32:00,2024-12-10 00:32:00,1508.6,3008.6,,1,scheduled airframe inspection
784,34,3,inspection,avionics,2025-01-01 07:10:00,2025-01-01 11:10:00,1564.0,,2025-05-01,0,scheduled avionics check
785,34,3,scheduled,engine,2025-01-12 10:33:00,2025-01-13 21:33:00,1604.5,2404.5,2025-05-12,2,scheduled engine service
786,34,3,unscheduled,airframe,2025-01-14 01:18:00,2025-01-14 13:18:00,1622.6,,,0,unscheduled airframe repair
787,34,3,inspection,avionics,2025-05-05 09:09:00,2025-05-05 18:09:00,1861.7,,2025-09-02,0,scheduled avionics check
788,34,3,unscheduled,avionics,2025-05-07 01:16:17,2025-05-10 14:16:17,1877.3,,,3,unscheduled avionics repair
789,34,3,unscheduled,airframe,2025-05-11 18:07:00,2025-05-12 19:07:00,1915.8,,,20,unscheduled airframe repair
790,34,3,unscheduled,avionics,2025-06-03 05:04:00,2025-06-05 02:04:00,2014.8,,,2,unscheduled avionics repair
791,34,3,unscheduled,avionics,2025-06-14 10:16:00,2025-06-17 07:16:00,2103.5,,,5,unscheduled avionics repair
792,34,3,unscheduled,rotor,2025-06-25 16:40:00,2025-06-26 11:40:00,2196.2,,,3,unscheduled rotor repair
793,34,3,unscheduled,engine,2025-07-02 06:17:00,2025-07-05 14:17:00,2238.1,,,1,unscheduled engine repair
794,34,3,unscheduled,rotor,2025-07-11 21:06:48,2025-07-12 04:06:48,2305.5,,,0,unscheduled rotor repair
795,34,3,unscheduled,hydraulic,2025-07-25 08:19:00,2025-07-26 04:19:00,2391.8,,,2,unscheduled hydraulic repair
796,34,3,scheduled,engine,2025-07-27 21:30:00,2025-07-28 06:30:00,2407.9,3207.9,2025-11-24,1,scheduled engine service
797,34,3,inspection,avionics,2025-09-02 05:22:00,2025-09-02 15:22:00,2585.2,,2025-12-31,0,scheduled avionics check
798,34,3,unscheduled,engine,2025-10-05 20:59:00,2025-10-07 05:59:00,2776.9,,,1,unscheduled engine repair
799,34,3,unscheduled,rotor,2025-11-02 14:41:00,2025-11-03 00:41:00,2908.4,,,10,unscheduled rotor repair
800,34,3,inspection,airframe,2025-12-28 15:23:00,2025-12-29 13:23:00,3011.9,4511.9,,1,scheduled airframe inspection
801,35,4,unscheduled,hydraulic,2024-01-25 05:06:17,2024-01-26 16:06:17,178.7,,,2,unscheduled hydraulic repair
802,35,4,unscheduled,hydraulic,2024-02-27 06:25:00,2024-02-29 04:25:00,440.2,,,5,unscheduled hydraulic repair
803,35,4,scheduled,engine,2024-03-24 16:19:00,2024-03-25 14:19:00,606.9,1206.9,2024-07-22,2,scheduled engine service
804,35,4,unscheduled,avionics,2024-04-18 14:55:49,2024-04-18 23:55:49,842.5,,,1,unscheduled avionics repair
805,35,4,inspection,avionics,2024-05-01 07:54:00,2024-05-01 09:54:00,974.9,,2024-08-29,0,scheduled avionics check
806,35,4,unscheduled,avionics,2024-05-18 13:46:00,2024-05-19 07:46:00,1187.0,,,20,unscheduled avionics repair
807,35,4,scheduled,engine,2024-05-21 13:10:00,2024-05-22 03:10:00,1208.8,1808.8,2024-09-18,5,scheduled engine service
808,35,4,inspection,airframe,2024-05-21 21:10:00,2024-05-22 20:10:00,1208.8,2408.8,,2,scheduled airframe inspection
809,35,4,unscheduled,avionics,2024-07-16 09:45:00,2024-07-16 21:45:00,1784.7,,,1,unscheduled avionics repair
810,35,4,scheduled,engine,2024-07-18 17:04:16,2024-07-19 06:04:16,1813.3,2413.3,2024-11-15,2,scheduled engine service
811,35,4,unscheduled,avionics,2024-08-05 15:03:29,2024-08-06 08:03:29,1954.5,,,1,unscheduled avionics repair
812,35,4,unscheduled,avionics,2024-08-09 11:52:00,2024-08-11 04:52:00,1995.0,,,2,unscheduled avionics repair
813,35,4,unscheduled,airframe,2024-08-12 12:10:00,2024-08-13 12:10:00,2044.5,,,0,unscheduled airframe repair
814,35,4,inspection,avionics,2024-08-29 09:15:00,2024-08-29 12:15:00,2213.7,,2024-12-27,0,scheduled avionics check
815,35,4,unscheduled,hydraulic,2024-09-14 00:20:00,2024-09-15 19:20:00,2349.0,,,0,unscheduled hydraulic repair
816,35,4,inspection,airframe,2024-09-18 07:07:53,2024-09-18 23:07:53,2411.8,3611.8,,0,scheduled airframe inspection
817,35,4,scheduled,engine,2024-09-19 04:01:00,2024-09-20 23:01:00,2416.9,3016.9,2025-01-17,3,scheduled engine service
818,35,4,unscheduled,rotor,2024-09-22 07:00:32,2024-09-24 05:00:32,2449.9,,,2,unscheduled rotor repair
819,35,4,unscheduled,rotor,2024-09-24 15:42:00,2024-09-28 02:42:00,2498.2,,,5,unscheduled rotor repair
820,35,4,unscheduled,rotor,2024-10-11 05:16:00,2024-10-13 07:16:00,2629.9,,,2,unscheduled rotor repair
821,35,4,unscheduled,hydraulic,2024-11-10 05:46:31,2024-11-11 17:46:31,2912.4,,,1,unscheduled hydraulic repair
822,35,4,unscheduled,engine,2024-11-14 11:48:00,2024-11-17 20:48:00,2958.8,,,3,unscheduled engine repair
823,35,4,scheduled,engine,2024-11-21 10:46:35,2024-11-23 00:46:35,3018.0,3618.0,2025-03-21,1,scheduled engine service
824,35,4,unscheduled,hydraulic,2024-11-23 04:07:00,2024-11-26 23:07:00,3038.8,,,3,unscheduled hydraulic repair
825,35,4,unscheduled,rotor,2024-12-04 00:08:00,2024-12-06 16:08:00,3127.1,,,2,unscheduled rotor repair
826,35,4,inspection,avionics,2024-12-29 13:38:00,2024-12-30 00:38:00,3313.8,,2025-04-28,0,scheduled avionics check
827,35,4,inspection,airframe,2025-01-28 18:16:00,2025-01-29 07:16:00,3613.9,4813.9,,1,scheduled airframe inspection
828,35,4,scheduled,engine,2025-01-29 08:28:00,2025-01-29 18:28:00,3620.3,4220.3,2025-05-29,2,scheduled engine service
829,35,4,unscheduled,engine,2025-02-12 15:44:56,2025-02-13 04:44:56,3769.7,,,10,unscheduled engine repair
830,35,4,unscheduled,rotor,2025-02-14 11:58:00,2025-02-17 11:58:00,3795.0,,,3,unscheduled rotor repair
831,35,4,unscheduled,rotor,2025-03-01 15:31:38,2025-03-02 07:31:38,3984.1,,,3,unscheduled rotor repair
832,35,4,unscheduled,airframe,2025-03-05 10:04:00,2025-03-06 11:04:00,4001.5,,,3,unscheduled airframe repair
833,35,4,scheduled,engine,2025-04-01 17:17:00,2025-04-02 18:17:00,4222.0,4822.0,2025-07-30,2,scheduled engine service
834,35,4,inspection,avionics,2025-04-28 14:12:00,2025-04-28 20:12:00,4443.4,,2025-08-26,0,scheduled avionics check
835,35,4,unscheduled,avionics,2025-04-28 09:30:32,2025-05-02 08:30:32,4447.9,,,5,unscheduled avionics repair
836,35,4,unscheduled,hydraulic,2025-05-12 14:44:00,2025-05-15 15:44:00,4629.7,,,1,unscheduled hydraulic repair
837,35,4,inspection,airframe,2025-05-26 17:04:15,2025-05-27 14:04:15,4818.0,6018.0,,0,scheduled airframe inspection
838,35,4,scheduled,engine,2025-05-26 22:23:00,2025-05-28 11:23:00,4825.8,5425.8,2025-09-23,2,scheduled engine service
839,35,4,unscheduled,avionics,2025-06-09 08:52:00,2025-06-10 14:52:00,4937.9,,,2,unscheduled avionics repair
840,35,4,unscheduled,rotor,2025-06-16 07:13:06,2025-06-17 16:13:06,5040.3,,,5,unscheduled rotor repair
841,35,4,unscheduled,airframe,2025-06-19 12:19:00,2025-06-22 18:19:00,5109.8,,,0,unscheduled airframe repair
842,35,4,unscheduled,engine,2025-06-29 18:29:00,2025-07-03 18:29:00,5235.0,,,3,unscheduled engine repair
843,35,4,unscheduled,avionics,2025-07-06 13:20:00,2025-07-09 03:20:00,5367.2,,,1,unscheduled avionics repair
844,35,4,scheduled,engine,2025-07-08 10:51:00,2025-07-09 22:51:00,5427.6,6027.6,2025-11-05,3,scheduled engine service
845,35,4,unscheduled,avionics,2025-07-13 06:07:00,2025-07-15 23:07:00,5489.9,,,3,unscheduled avionics repair
846,35,4,unscheduled,airframe,2025-07-15 18:34:00,2025-07-19 06:34:00,5533.1,,,10,unscheduled airframe repair
847,35,4,inspection,avionics,2025-08-26 11:47:00,2025-08-26 23:47:00,5997.4,,2025-12-24,0,scheduled avionics check
848,35,4,inspection,airframe,2025-08-27 19:46:00,2025-08-28 13:46:00,6022.2,7222.2,,0,scheduled airframe inspection
849,35,4,scheduled,engine,2025-08-28 03:01:58,2025-08-29 06:01:58,6030.2,6630.2,2025-12-26,3,scheduled engine service
850,35,4,scheduled,engine,2025-10-27 16:48:00,2025-10-28 01:48:00,6634.5,7234.5,2026-02-24,1,scheduled engine service
851,35,4,unscheduled,airframe,2025-10-27 17:36:15,2025-10-30 13:36:15,6647.8,,,0,unscheduled airframe repair
852,35,4,unscheduled,hydraulic,2025-12-15 21:19:00,2025-12-16 23:19:00,6931.5,,,0,unscheduled hydraulic repair
853,35,4,inspection,avionics,2025-12-30 10:40:00,2025-12-30 22:40:00,6988.6,,2026-04-29,0,scheduled avionics check
854,36,3,unscheduled,hydraulic,2024-01-25 01:53:00,2024-01-26 04:53:00,74.2,,,20,unscheduled hydraulic repair
855,36,3,unscheduled,airframe,2024-02-09 05:53:00,2024-02-12 01:53:00,108.1,,,3,unscheduled airframe repair
856,36,3,unscheduled,rotor,2024-03-05 10:37:00,2024-03-08 14:37:00,200.7,,,5,unscheduled rotor repair
857,36,3,unscheduled,hydraulic,2024-03-20 22:54:00,2024-03-21 11:54:00,282.3,,,2,unscheduled hydraulic repair
858,36,3,unscheduled,hydraulic,2024-03-26 11:08:36,2024-03-27 17:08:36,313.1,,,2,unscheduled hydraulic repair
859,36,3,inspection,avionics,2024-04-30 15:32:00,2024-04-30 20:32:00,464.7,,2024-08-28,0,scheduled avionics check
860,36,3,unscheduled,engine,2024-05-10 11:26:00,2024-05-13 01:26:00,542.9,,,10,unscheduled engine repair
861,36,3,scheduled,engine,2024-05-20 17:37:00,2024-05-21 23:37:00,605.2,1205.2,2024-09-17,5,scheduled engine service
862,36,3,unscheduled,rotor,2024-05-20 22:43:00,2024-05-21 04:43:00,610.0,,,3,unscheduled rotor repair
863,36,3,unscheduled,engine,2024-07-18 06:34:00,2024-07-22 01:34:00,891.3,,,0,unscheduled engine repair
864,36,3,inspection,avionics,2024-08-30 10:23:00,2024-08-30 18:23:00,1086.2,,2024-12-28,0,scheduled avionics check
865,36,3,unscheduled,hydraulic,2024-09-11 05:38:00,2024-09-14 07:38:00,1142.4,,,3,unscheduled hydraulic repair
866,36,3,unscheduled,airframe,2024-09-18 01:43:00,2024-09-18 10:43:00,1184.9,,,0,unscheduled airframe repair
867,36,3,inspection,airframe,2024-09-22 11:13:00,2024-09-23 09:13:00,1200.6,2400.6,,1,scheduled airframe inspection
868,36,3,scheduled,engine,2024-09-23 02:54:14,2024-09-23 19:54:14,1210.8,1810.8,2025-01-21,1,scheduled engine service
869,36,3,unscheduled,hydraulic,2024-10-07 18:43:00,2024-10-09 03:43:00,1283.1,,,1,unscheduled hydraulic repair
870,36,3,unscheduled,airframe,2024-10-14 15:58:00,2024-10-15 16:58:00,1288.9,,,10,unscheduled airframe repair
871,36,3,unscheduled,hydraulic,2024-10-28 21:28:32,2024-11-01 07:28:32,1340.5,,,20,unscheduled hydraulic repair
872,36,3,inspection,avionics,2025-01-04 22:47:00,2025-01-05 01:47:00,1521.3,,2025-05-04,0,scheduled avionics check
873,36,3,unscheduled,hydraulic,2025-01-29 05:45:00,2025-02-01 13:45:00,1673.0,,,1,unscheduled hydraulic repair
874,36,3,scheduled,engine,2025-03-19 00:47:06,2025-03-20 20:47:06,1812.8,2412.8,2025-07-17,1,scheduled engine service
875,36,3,inspection,avionics,2025-05-06 03:03:00,2025-05-06 07:03:00,2015.7,,2025-09-03,0,scheduled avionics check
876,36,3,unscheduled,avionics,2025-05-06 00:03:00,2025-05-07 09:03:00,2015.7,,,2,unscheduled avionics repair
877,36,3,unscheduled,airframe,2025-05-25 12:18:00,2025-05-29 04:18:00,2074.9,,,1,unscheduled airframe repair
878,36,3,unscheduled,avionics,2025-06-17 06:24:00,2025-06-21 03:24:00,2142.3,,,5,unscheduled avionics repair
879,36,3,unscheduled,airframe,2025-07-12 08:16:00,2025-07-15 01:16:00,2256.5,,,2,unscheduled airframe repair
